label,team_school_ncaa,team_seed,opp_school_ncaa,opp_seed
,Montana,15,Kansas,4
,Montana,15,Florida St.,4
,Montana,15,Kansas St.,4
,Montana,15,Auburn,5
,Montana,15,Wisconsin,5
,Montana,15,Mississippi St.,5
,Montana,15,Marquette,5
,Montana,15,Iowa St.,6
,Montana,15,Buffalo,6
,Montana,15,Villanova,6
,Montana,15,Maryland,6
,Montana,15,Wofford,7
,Montana,15,Nevada,7
,Montana,15,Cincinnati,7
,Montana,15,Louisville,7
,Montana,15,Ole Miss,8
,Montana,15,Syracuse,8
,Montana,15,Utah St.,8
,Montana,15,VCU,8
,Montana,15,Baylor,9
,Montana,15,Oklahoma,9
,Montana,15,UCF,9
,Montana,15,Washington,9
,Montana,15,Iowa,10
,Montana,15,Seton Hall,10
,Montana,15,Minnesota,10
,Montana,15,Florida,10
,Montana,15,Arizona St.,11
,Montana,15,St. John's (NY),11
,Montana,15,Ohio St.,11
,Montana,15,Belmont,11
,Montana,15,Saint Mary's (CA),11
,Montana,15,Temple,11
,Montana,15,Oregon,12
,Montana,15,Murray St.,12
,Montana,15,New Mexico St.,12
,Montana,15,Liberty,12
,Montana,15,Saint Louis,13
,Montana,15,UC Irvine,13
,Montana,15,Vermont,13
,Montana,15,Northeastern,13
,Montana,15,Northern Ky.,14
,Montana,15,Georgia St.,14
,Montana,15,Yale,14
,Montana,15,Old Dominion,14
,Montana,15,Abilene Christian,15
,Montana,15,Colgate,15
,Montana,15,Bradley,15
,Montana,15,Fairleigh Dickinson,16
,Montana,15,N.C. Central,16
,Montana,15,Gardner-Webb,16
,Montana,15,Prairie View,16
,Montana,15,North Dakota St.,16
,Montana,15,Iona,16
,Fairleigh Dickinson,16,North Carolina,1
,Fairleigh Dickinson,16,Gonzaga,1
,Fairleigh Dickinson,16,Duke,1
,Fairleigh Dickinson,16,Virginia,1
,Fairleigh Dickinson,16,Kentucky,2
,Fairleigh Dickinson,16,Michigan St.,2
,Fairleigh Dickinson,16,Tennessee,2
,Fairleigh Dickinson,16,Michigan,2
,Fairleigh Dickinson,16,Houston,3
,Fairleigh Dickinson,16,LSU,3
,Fairleigh Dickinson,16,Purdue,3
,Fairleigh Dickinson,16,Texas Tech,3
,Fairleigh Dickinson,16,Virginia Tech,4
,Fairleigh Dickinson,16,Kansas,4
,Fairleigh Dickinson,16,Florida St.,4
,Fairleigh Dickinson,16,Kansas St.,4
,Fairleigh Dickinson,16,Auburn,5
,Fairleigh Dickinson,16,Wisconsin,5
,Fairleigh Dickinson,16,Mississippi St.,5
,Fairleigh Dickinson,16,Marquette,5
,Fairleigh Dickinson,16,Iowa St.,6
,Fairleigh Dickinson,16,Buffalo,6
,Fairleigh Dickinson,16,Villanova,6
,Fairleigh Dickinson,16,Maryland,6
,Fairleigh Dickinson,16,Wofford,7
,Fairleigh Dickinson,16,Nevada,7
,Fairleigh Dickinson,16,Cincinnati,7
,Fairleigh Dickinson,16,Louisville,7
,Fairleigh Dickinson,16,Ole Miss,8
,Fairleigh Dickinson,16,Syracuse,8
,Fairleigh Dickinson,16,Utah St.,8
,Fairleigh Dickinson,16,VCU,8
,Fairleigh Dickinson,16,Baylor,9
,Fairleigh Dickinson,16,Oklahoma,9
,Fairleigh Dickinson,16,UCF,9
,Fairleigh Dickinson,16,Washington,9
,Fairleigh Dickinson,16,Iowa,10
,Fairleigh Dickinson,16,Seton Hall,10
,Fairleigh Dickinson,16,Minnesota,10
,Fairleigh Dickinson,16,Florida,10
,Fairleigh Dickinson,16,Arizona St.,11
,Fairleigh Dickinson,16,St. John's (NY),11
,Fairleigh Dickinson,16,Ohio St.,11
,Fairleigh Dickinson,16,Belmont,11
,Fairleigh Dickinson,16,Saint Mary's (CA),11
,Fairleigh Dickinson,16,Temple,11
,Fairleigh Dickinson,16,Oregon,12
,Fairleigh Dickinson,16,Murray St.,12
,Fairleigh Dickinson,16,New Mexico St.,12
,Fairleigh Dickinson,16,Liberty,12
,Fairleigh Dickinson,16,Saint Louis,13
,Fairleigh Dickinson,16,UC Irvine,13
,Fairleigh Dickinson,16,Vermont,13
,Fairleigh Dickinson,16,Northeastern,13
,Fairleigh Dickinson,16,Northern Ky.,14
,Fairleigh Dickinson,16,Georgia St.,14
,Fairleigh Dickinson,16,Yale,14
,Fairleigh Dickinson,16,Old Dominion,14
,Fairleigh Dickinson,16,Abilene Christian,15
,Fairleigh Dickinson,16,Colgate,15
,Fairleigh Dickinson,16,Bradley,15
,Fairleigh Dickinson,16,Montana,15
,Fairleigh Dickinson,16,N.C. Central,16
,Fairleigh Dickinson,16,Gardner-Webb,16
,Fairleigh Dickinson,16,Prairie View,16
,Fairleigh Dickinson,16,North Dakota St.,16
,Fairleigh Dickinson,16,Iona,16
,N.C. Central,16,North Carolina,1
,N.C. Central,16,Gonzaga,1
,N.C. Central,16,Duke,1
,N.C. Central,16,Virginia,1
,N.C. Central,16,Kentucky,2
,N.C. Central,16,Michigan St.,2
,N.C. Central,16,Tennessee,2
,N.C. Central,16,Michigan,2
,N.C. Central,16,Houston,3
,N.C. Central,16,LSU,3
,N.C. Central,16,Purdue,3
,N.C. Central,16,Texas Tech,3
,N.C. Central,16,Virginia Tech,4
,N.C. Central,16,Kansas,4
,N.C. Central,16,Florida St.,4
,N.C. Central,16,Kansas St.,4
,N.C. Central,16,Auburn,5
,N.C. Central,16,Wisconsin,5
,N.C. Central,16,Mississippi St.,5
,N.C. Central,16,Marquette,5
,N.C. Central,16,Iowa St.,6
,N.C. Central,16,Buffalo,6
,N.C. Central,16,Villanova,6
,N.C. Central,16,Maryland,6
,N.C. Central,16,Wofford,7
,N.C. Central,16,Nevada,7
,N.C. Central,16,Cincinnati,7
,N.C. Central,16,Louisville,7
,N.C. Central,16,Ole Miss,8
,N.C. Central,16,Syracuse,8
,N.C. Central,16,Utah St.,8
,N.C. Central,16,VCU,8
,N.C. Central,16,Baylor,9
,N.C. Central,16,Oklahoma,9
,N.C. Central,16,UCF,9
,N.C. Central,16,Washington,9
,N.C. Central,16,Iowa,10
,N.C. Central,16,Seton Hall,10
,N.C. Central,16,Minnesota,10
,N.C. Central,16,Florida,10
,N.C. Central,16,Arizona St.,11
,N.C. Central,16,St. John's (NY),11
,N.C. Central,16,Ohio St.,11
,N.C. Central,16,Belmont,11
,N.C. Central,16,Saint Mary's (CA),11
,N.C. Central,16,Temple,11
,N.C. Central,16,Oregon,12
,N.C. Central,16,Murray St.,12
,N.C. Central,16,New Mexico St.,12
,N.C. Central,16,Liberty,12
,N.C. Central,16,Saint Louis,13
,N.C. Central,16,UC Irvine,13
,N.C. Central,16,Vermont,13
,N.C. Central,16,Northeastern,13
,N.C. Central,16,Northern Ky.,14
,N.C. Central,16,Georgia St.,14
,N.C. Central,16,Yale,14
,N.C. Central,16,Old Dominion,14
,N.C. Central,16,Abilene Christian,15
,N.C. Central,16,Colgate,15
,N.C. Central,16,Bradley,15
,N.C. Central,16,Montana,15
,N.C. Central,16,Fairleigh Dickinson,16
,N.C. Central,16,Gardner-Webb,16
,N.C. Central,16,Prairie View,16
,N.C. Central,16,North Dakota St.,16
,N.C. Central,16,Iona,16
,Gardner-Webb,16,North Carolina,1
,Gardner-Webb,16,Gonzaga,1
,Gardner-Webb,16,Duke,1
,Gardner-Webb,16,Virginia,1
,Gardner-Webb,16,Kentucky,2
,Gardner-Webb,16,Michigan St.,2
,Gardner-Webb,16,Tennessee,2
,Gardner-Webb,16,Michigan,2
,Gardner-Webb,16,Houston,3
,Gardner-Webb,16,LSU,3
,Gardner-Webb,16,Purdue,3
,Gardner-Webb,16,Texas Tech,3
,Gardner-Webb,16,Virginia Tech,4
,Gardner-Webb,16,Kansas,4
,Gardner-Webb,16,Florida St.,4
,Gardner-Webb,16,Kansas St.,4
,Gardner-Webb,16,Auburn,5
,Gardner-Webb,16,Wisconsin,5
,Gardner-Webb,16,Mississippi St.,5
,Gardner-Webb,16,Marquette,5
,Gardner-Webb,16,Iowa St.,6
,Gardner-Webb,16,Buffalo,6
,Gardner-Webb,16,Villanova,6
,Gardner-Webb,16,Maryland,6
,Gardner-Webb,16,Wofford,7
,Gardner-Webb,16,Nevada,7
,Gardner-Webb,16,Cincinnati,7
,Gardner-Webb,16,Louisville,7
,Gardner-Webb,16,Ole Miss,8
,Gardner-Webb,16,Syracuse,8
,Gardner-Webb,16,Utah St.,8
,Gardner-Webb,16,VCU,8
,Gardner-Webb,16,Baylor,9
,Gardner-Webb,16,Oklahoma,9
,Gardner-Webb,16,UCF,9
,Gardner-Webb,16,Washington,9
,Gardner-Webb,16,Iowa,10
,Gardner-Webb,16,Seton Hall,10
,Gardner-Webb,16,Minnesota,10
,Gardner-Webb,16,Florida,10
,Gardner-Webb,16,Arizona St.,11
,Gardner-Webb,16,St. John's (NY),11
,Gardner-Webb,16,Ohio St.,11
,Gardner-Webb,16,Belmont,11
,Gardner-Webb,16,Saint Mary's (CA),11
,Gardner-Webb,16,Temple,11
,Gardner-Webb,16,Oregon,12
,Gardner-Webb,16,Murray St.,12
,Gardner-Webb,16,New Mexico St.,12
,Gardner-Webb,16,Liberty,12
,Gardner-Webb,16,Saint Louis,13
,Gardner-Webb,16,UC Irvine,13
,Gardner-Webb,16,Vermont,13
,Gardner-Webb,16,Northeastern,13
,Gardner-Webb,16,Northern Ky.,14
,Gardner-Webb,16,Georgia St.,14
,Gardner-Webb,16,Yale,14
,Gardner-Webb,16,Old Dominion,14
,Gardner-Webb,16,Abilene Christian,15
,Gardner-Webb,16,Colgate,15
,Gardner-Webb,16,Bradley,15
,Gardner-Webb,16,Montana,15
,Gardner-Webb,16,Fairleigh Dickinson,16
,Gardner-Webb,16,N.C. Central,16
,Gardner-Webb,16,Prairie View,16
,Gardner-Webb,16,North Dakota St.,16
,Gardner-Webb,16,Iona,16
,Prairie View,16,North Carolina,1
,Prairie View,16,Gonzaga,1
,Prairie View,16,Duke,1
,Prairie View,16,Virginia,1
,Prairie View,16,Kentucky,2
,Prairie View,16,Michigan St.,2
,Prairie View,16,Tennessee,2
,Prairie View,16,Michigan,2
,Prairie View,16,Houston,3
,Prairie View,16,LSU,3
,Prairie View,16,Purdue,3
,Prairie View,16,Texas Tech,3
,Prairie View,16,Virginia Tech,4
,Prairie View,16,Kansas,4
,Prairie View,16,Florida St.,4
,Prairie View,16,Kansas St.,4
,Prairie View,16,Auburn,5
,Prairie View,16,Wisconsin,5
,Prairie View,16,Mississippi St.,5
,Prairie View,16,Marquette,5
,Prairie View,16,Iowa St.,6
,Prairie View,16,Buffalo,6
,Prairie View,16,Villanova,6
,Prairie View,16,Maryland,6
,Prairie View,16,Wofford,7
,Prairie View,16,Nevada,7
,Prairie View,16,Cincinnati,7
,Prairie View,16,Louisville,7
,Prairie View,16,Ole Miss,8
,Prairie View,16,Syracuse,8
,Prairie View,16,Utah St.,8
,Prairie View,16,VCU,8
,Prairie View,16,Baylor,9
,Prairie View,16,Oklahoma,9
,Prairie View,16,UCF,9
,Prairie View,16,Washington,9
,Prairie View,16,Iowa,10
,Prairie View,16,Seton Hall,10
,Prairie View,16,Minnesota,10
,Prairie View,16,Florida,10
,Prairie View,16,Arizona St.,11
,Prairie View,16,St. John's (NY),11
,Prairie View,16,Ohio St.,11
,Prairie View,16,Belmont,11
,Prairie View,16,Saint Mary's (CA),11
,Prairie View,16,Temple,11
,Prairie View,16,Oregon,12
,Prairie View,16,Murray St.,12
,Prairie View,16,New Mexico St.,12
,Prairie View,16,Liberty,12
,Prairie View,16,Saint Louis,13
,Prairie View,16,UC Irvine,13
,Prairie View,16,Vermont,13
,Prairie View,16,Northeastern,13
,Prairie View,16,Northern Ky.,14
,Prairie View,16,Georgia St.,14
,Prairie View,16,Yale,14
,Prairie View,16,Old Dominion,14
,Prairie View,16,Abilene Christian,15
,Prairie View,16,Colgate,15
,Prairie View,16,Bradley,15
,Prairie View,16,Montana,15
,Prairie View,16,Fairleigh Dickinson,16
,Prairie View,16,N.C. Central,16
,Prairie View,16,Gardner-Webb,16
,Prairie View,16,North Dakota St.,16
,Prairie View,16,Iona,16
,North Dakota St.,16,North Carolina,1
,North Dakota St.,16,Gonzaga,1
,North Dakota St.,16,Duke,1
,North Dakota St.,16,Virginia,1
,North Dakota St.,16,Kentucky,2
,North Dakota St.,16,Michigan St.,2
,North Dakota St.,16,Tennessee,2
,North Dakota St.,16,Michigan,2
,North Dakota St.,16,Houston,3
,North Dakota St.,16,LSU,3
,North Dakota St.,16,Purdue,3
,North Dakota St.,16,Texas Tech,3
,North Dakota St.,16,Virginia Tech,4
,North Dakota St.,16,Kansas,4
,North Dakota St.,16,Florida St.,4
,North Dakota St.,16,Kansas St.,4
,North Dakota St.,16,Auburn,5
,North Dakota St.,16,Wisconsin,5
,North Dakota St.,16,Mississippi St.,5
,North Dakota St.,16,Marquette,5
,North Dakota St.,16,Iowa St.,6
,North Dakota St.,16,Buffalo,6
,North Dakota St.,16,Villanova,6
,North Dakota St.,16,Maryland,6
,North Dakota St.,16,Wofford,7
,North Dakota St.,16,Nevada,7
,North Dakota St.,16,Cincinnati,7
,North Dakota St.,16,Louisville,7
,North Dakota St.,16,Ole Miss,8
,North Dakota St.,16,Syracuse,8
,North Dakota St.,16,Utah St.,8
,North Dakota St.,16,VCU,8
,North Dakota St.,16,Baylor,9
,North Dakota St.,16,Oklahoma,9
,North Dakota St.,16,UCF,9
,North Dakota St.,16,Washington,9
,North Dakota St.,16,Iowa,10
,North Dakota St.,16,Seton Hall,10
,North Dakota St.,16,Minnesota,10
,North Dakota St.,16,Florida,10
,North Dakota St.,16,Arizona St.,11
,North Dakota St.,16,St. John's (NY),11
,North Dakota St.,16,Ohio St.,11
,North Dakota St.,16,Belmont,11
,North Dakota St.,16,Saint Mary's (CA),11
,North Dakota St.,16,Temple,11
,North Dakota St.,16,Oregon,12
,North Dakota St.,16,Murray St.,12
,North Dakota St.,16,New Mexico St.,12
,North Dakota St.,16,Liberty,12
,North Dakota St.,16,Saint Louis,13
,North Dakota St.,16,UC Irvine,13
,North Dakota St.,16,Vermont,13
,North Dakota St.,16,Northeastern,13
,North Dakota St.,16,Northern Ky.,14
,North Dakota St.,16,Georgia St.,14
,North Dakota St.,16,Yale,14
,North Dakota St.,16,Old Dominion,14
,North Dakota St.,16,Abilene Christian,15
,North Dakota St.,16,Colgate,15
,North Dakota St.,16,Bradley,15
,North Dakota St.,16,Montana,15
,North Dakota St.,16,Fairleigh Dickinson,16
,North Dakota St.,16,N.C. Central,16
,North Dakota St.,16,Gardner-Webb,16
,North Dakota St.,16,Prairie View,16
,North Dakota St.,16,Iona,16
,Iona,16,North Carolina,1
,Iona,16,Gonzaga,1
,Iona,16,Duke,1
,Iona,16,Virginia,1
,Iona,16,Kentucky,2
,Iona,16,Michigan St.,2
,Iona,16,Tennessee,2
,Iona,16,Michigan,2
,Iona,16,Houston,3
,Iona,16,LSU,3
,Iona,16,Purdue,3
,Iona,16,Texas Tech,3
,Iona,16,Virginia Tech,4
,Iona,16,Kansas,4
,Iona,16,Florida St.,4
,Iona,16,Kansas St.,4
,Iona,16,Auburn,5
,Iona,16,Wisconsin,5
,Iona,16,Mississippi St.,5
,Iona,16,Marquette,5
,Iona,16,Iowa St.,6
,Iona,16,Buffalo,6
,Iona,16,Villanova,6
,Iona,16,Maryland,6
,Iona,16,Wofford,7
,Iona,16,Nevada,7
,Iona,16,Cincinnati,7
,Iona,16,Louisville,7
,Iona,16,Ole Miss,8
,Iona,16,Syracuse,8
,Iona,16,Utah St.,8
,Iona,16,VCU,8
,Iona,16,Baylor,9
,Iona,16,Oklahoma,9
,Iona,16,UCF,9
,Iona,16,Washington,9
,Iona,16,Iowa,10
,Iona,16,Seton Hall,10
,Iona,16,Minnesota,10
,Iona,16,Florida,10
,Iona,16,Arizona St.,11
,Iona,16,St. John's (NY),11
,Iona,16,Ohio St.,11
,Iona,16,Belmont,11
,Iona,16,Saint Mary's (CA),11
,Iona,16,Temple,11
,Iona,16,Oregon,12
,Iona,16,Murray St.,12
,Iona,16,New Mexico St.,12
,Iona,16,Liberty,12
,Iona,16,Saint Louis,13
,Iona,16,UC Irvine,13
,Iona,16,Vermont,13
,Iona,16,Northeastern,13
,Iona,16,Northern Ky.,14
,Iona,16,Georgia St.,14
,Iona,16,Yale,14
,Iona,16,Old Dominion,14
,Iona,16,Abilene Christian,15
,Iona,16,Colgate,15
,Iona,16,Bradley,15
,Iona,16,Montana,15
,Iona,16,Fairleigh Dickinson,16
,Iona,16,N.C. Central,16
,Iona,16,Gardner-Webb,16
,Iona,16,Prairie View,16
,Iona,16,North Dakota St.,16
